timestamp,x,y,z
149742651872000,0.02671,0.0,9.739613
149742651873000,0.042086,-0.003778,9.739613
149742651874000,0.055441,-0.017134,9.739613
149742651875000,0.070817,-0.040067,9.739613
149742651876000,0.080394,-0.06124,9.743392
149742651877000,0.078635,-0.063259,9.752967
149742651878000,0.059481,-0.065018,9.747431
149742651879000,0.040345,-0.072845,9.730036
149742651880000,0.024965,-0.055742,9.733801
149742651881000,0.011594,-0.034527,9.739613
149742651882000,0.0,-0.017391,9.739613
149742651883000,0.0,0.0,9.739613
149742651884000,0.0,0.0,9.739613
149742651885000,0.0,0.0,9.739613
149742651886000,0.0,0.0,9.743391
149742651887000,0.003779,0.0,9.749189
149742651888000,0.017135,0.0,9.749189
149742651889000,0.03618,0.0,9.745465
149742651890000,0.047884,0.0,9.739613
149742651891000,0.059219,-0.007557,9.739613
149742651892000,0.076614,-0.022923,9.739613
149742651893000,0.069085,-0.043789,9.739613
149742651894000,0.06124,-0.070817,9.739613
149742651895000,0.063258,-0.080394,9.743392
149742651896000,0.046126,-0.082413,9.749189
149742651897000,0.02873,-0.076614,9.749189
149742651898000,0.024952,-0.069058,9.749189
149742651899000,0.015375,-0.046126,9.745411
149742651900000,0.005798,-0.017395,9.739613
149742651901000,0.0,0.0,9.739613
149742651902000,0.003779,0.0,9.739613
149742651903000,0.009577,0.007557,9.739613
149742651904000,0.013355,0.011597,9.739613
149742651905000,0.022923,0.0,9.739613
149742651906000,0.02873,0.0,9.739613
149742651907000,0.032509,0.0,9.739613
149742651908000,0.045865,0.0,9.739613
149742651909000,0.049902,-0.011338,9.739613
149742651910000,0.034529,-0.036287,9.739613
149742651911000,0.032509,-0.051662,9.739613
149742651912000,0.030751,-0.065018,9.743391
149742651913000,0.019154,-0.076614,9.741633
149742651914000,0.019154,-0.076614,9.730036
149742651915000,0.019154,-0.065278,9.730036
149742651916000,0.019154,-0.040327,9.730036
149742651917000,0.015376,-0.017398,9.737591
149742651918000,0.009577,-0.00377,9.749189
149742651919000,0.009577,-0.005812,9.749189
149742651920000,0.009577,0.0,9.745411
149742651921000,0.009577,0.0,9.735834
149742651922000,0.013356,0.0,9.737594
149742651923000,0.019154,0.0,9.741631
149742651924000,0.019154,0.0,9.733815
149742651925000,0.022932,-0.003778,9.743391
149742651926000,0.032509,-0.017134,9.745411
149742651927000,0.034529,-0.032509,9.739613
149742651928000,0.032509,-0.042086,9.743391
149742651929000,0.038307,-0.051662,9.745411
149742651930000,0.042086,-0.057461,9.739613
149742651931000,0.044114,-0.057461,9.739613
149742651932000,0.042072,-0.053696,9.732083
149742651933000,0.044106,-0.040327,9.728016
149742651934000,0.034529,-0.024952,9.739613
149742651935000,0.024952,-0.019154,9.739613
149742651936000,0.019154,-0.011597,9.739613
149742651937000,0.022932,0.0,9.739613
149742651938000,0.02873,0.0,9.739613
149742651939000,0.021345,0.0,9.739613
149742651940000,0.009577,0.0,9.739613
149742651941000,0.013355,0.0,9.739613
149742651942000,0.019154,0.0,9.739613
149742651943000,0.019154,0.0,9.739613
149742651944000,0.015384,-0.007539,9.743382
149742651945000,0.013342,-0.019154,9.745425
149742651946000,0.019154,-0.019154,9.735834
149742651947000,0.019154,-0.022933,9.733815
149742651948000,0.02671,-0.032509,9.735835
149742651949000,0.038307,-0.038307,9.730036
149742651950000,0.038307,-0.038307,9.730036
149742651951000,0.049642,-0.038307,9.733814
149742651952000,0.070816,-0.030751,9.739613
149742651953000,0.069059,-0.011598,9.739613
149742651954000,0.049906,-0.007555,9.739613
149742651955000,0.034528,-0.015375,9.743392
149742651956000,0.024951,-0.005798,9.749189
149742651957000,0.019154,0.0,9.749189
149742651958000,0.019154,0.0,9.737893
149742651959000,0.011595,0.0,9.735576
149742651960000,0.0,0.0,9.747431
149742651961000,0.0,-0.003779,9.733815
149742651962000,0.0,-0.013357,9.739613
149742651963000,0.007558,-0.019154,9.739613
149742651964000,0.022932,-0.019154,9.739613
149742651965000,0.032509,-0.019154,9.743392
149742651966000,0.042086,-0.019154,9.749189
149742651967000,0.051662,-0.02671,9.749189
149742651968000,0.065018,-0.034529,9.749189
149742651969000,0.069058,-0.02873,9.749189
149742651970000,0.061206,-0.02873,9.749189
149742651971000,0.06331,-0.021275,9.745462
149742651972000,0.049902,-0.009577,9.739613
149742651973000,0.030751,-0.005798,9.739613
149742651974000,0.011597,0.0,9.739613
149742651975000,0.0,0.0,9.739613
149742651976000,0.0,0.0,9.739613
149742651977000,0.0,0.0,9.743392
149742651978000,0.0,0.0,9.749189
149742651979000,0.0,0.0,9.745411
149742651980000,0.007557,0.0,9.739613
149742651981000,0.02671,-0.007557,9.739613
149742651982000,0.042086,-0.019154,9.739613
149742651983000,0.051654,-0.019154,9.739613
149742651984000,0.064993,-0.019154,9.739613
149742651985000,0.076614,-0.019154,9.739613
149742651986000,0.076614,-0.019154,9.739613
149742651987000,0.072922,-0.015461,9.754384
149742651988000,0.05561,-0.013386,9.758873
149742651989000,0.034482,-0.015328,9.745339
149742651990000,0.017393,-0.009577,9.760784
149742651991000,0.0,-0.005798,9.752968
149742651992000,0.0,-0.003779,9.751208
149742651993000,0.0,-0.005798,9.743391
149742651994000,0.0,0.0,9.737854
149742651995000,0.0,0.0,9.739351
149742651996000,0.00754,-0.00754,9.753263
149742651997000,0.026686,-0.019154,9.730036
149742651998000,0.038307,-0.022933,9.737595
149742651999000,0.060982,-0.02873,9.74541
149742652000000,0.095768,-0.02873,9.739613
149742652001000,0.099547,-0.02873,9.739613
149742652002000,0.105345,-0.02873,9.747171
149742652003000,0.097787,-0.032509,9.751208
149742652004000,0.074854,-0.02697,9.747171
149742652005000,0.049904,-0.009577,9.75121
149742652006000,0.026972,-0.009577,9.735835
149742652007000,0.005798,-0.005798,9.733814
149742652008000,0.0,0.0,9.732055
149742652009000,0.0,0.0,9.73554
149742652010000,0.0,0.0,9.755001
149742652011000,0.0,0.0,9.752969
149742652012000,0.0,0.0,9.747429
149742652013000,0.003779,0.0,9.733815
149742652014000,0.020914,0.0,9.739613
149742652015000,0.045864,-0.007557,9.743391
149742652016000,0.068796,-0.022932,9.749189
149742652017000,0.082412,-0.032509,9.749189
149742652018000,0.080394,-0.042086,9.74541
149742652019000,0.074856,-0.051662,9.739613
149742652020000,0.057461,-0.057461,9.739613
149742652021000,0.053682,-0.057461,9.739613
149742652022000,0.036573,-0.04992,9.743383
149742652023000,0.011623,-0.027011,9.745424
149742652024000,0.0,-0.005798,9.735834
149742652025000,0.0,0.0,9.733815
149742652026000,0.0,0.0,9.735834
149742652027000,0.0,0.0,9.737592
149742652028000,0.0,0.0,9.745411
149742652029000,0.0,0.0,9.743391
149742652030000,0.015113,0.0,9.749189
149742652031000,0.038307,-0.007557,9.749189
149742652032000,0.045865,-0.019154,9.749189
149742652033000,0.065019,-0.022933,9.749189
149742652034000,0.080339,-0.02873,9.745465
149742652035000,0.089875,-0.02873,9.743297
149742652036000,0.084474,-0.032495,9.74166
149742652037000,0.063259,-0.034528,9.733815
149742652038000,0.046122,-0.02873,9.739613
149742652039000,0.021172,-0.024951,9.739613
149742652040000,0.005798,-0.02671,9.739613
149742652041000,0.0,-0.034529,9.739613
149742652042000,0.0,-0.017395,9.747169
149742652043000,0.0,0.0,9.75121
149742652044000,0.0,0.0,9.739613
149742652045000,0.0,-0.00378,9.739613
149742652046000,0.007558,-0.005798,9.739613
149742652047000,0.026711,0.0,9.743392
149742652048000,0.049618,-0.007541,9.749189
149742652049000,0.078332,-0.011624,9.749189
149742652050000,0.095768,-0.003778,9.749189
149742652051000,0.095768,-0.009577,9.749189
149742652052000,0.095768,-0.013356,9.752968
149742652053000,0.084433,-0.019154,9.75121
149742652054000,0.059481,-0.019154,9.739613
149742652055000,0.040327,-0.011597,9.735835
149742652056000,0.017395,-0.007557,9.741371
149742652057000,0.0,-0.019154,9.754988
149742652058000,0.0,-0.019154,9.74541
149742652059000,0.0,-0.015374,9.743392
149742652060000,0.0,-0.005798,9.737854
149742652061000,0.0,0.0,9.727998
149742652062000,0.0,-0.003765,9.743377
149742652063000,0.007557,-0.005798,9.745411
149742652064000,0.030489,0.0,9.739613
149742652065000,0.055441,-0.003778,9.743391
149742652066000,0.067038,-0.009577,9.745411
149742652067000,0.070816,-0.009577,9.735835
149742652068000,0.069058,-0.013355,9.730036
149742652069000,0.057461,-0.019154,9.737592
149742652070000,0.050453,-0.019154,9.749189
149742652071000,0.025161,-0.02244,9.745903
149742652072000,0.0,-0.03251,9.735833
149742652073000,0.0,-0.038307,9.748932
149742652074000,0.0,-0.038307,9.770381
149742652075000,0.0,-0.034542,9.743707
149742652076000,0.0,-0.024952,9.731794
149742652077000,0.0,-0.015375,9.749189
149742652078000,0.015116,-0.005798,9.749189
149742652079000,0.049646,0.0,9.752969
149742652080000,0.074596,0.0,9.751208
149742652081000,0.086191,0.0,9.735835
149742652082000,0.086191,-0.003725,9.733761
149742652083000,0.075271,-0.005937,9.739613
149742652084000,0.057461,0.0,9.73592
149742652085000,0.053682,-0.003779,9.730036
149742652086000,0.036545,-0.009577,9.737595
149742652087000,0.011613,-0.017118,9.749189
149742652088000,0.0,-0.02873,9.768013
149742652089000,0.0,-0.02873,9.740398
149742652090000,0.0,-0.032509,9.732766
149742652091000,0.0,-0.034529,9.790302
149742652092000,0.007557,-0.02873,9.718177
149742652093000,0.034269,-0.017394,9.751208
149742652094000,0.057461,-0.003779,9.739613
149742652095000,0.068796,-0.009577,9.739613
149742652096000,0.086191,-0.009577,9.739613
149742652097000,0.089969,-0.009577,9.739613
149742652098000,0.091989,-0.020914,9.739613
149742652099000,0.078633,-0.034528,9.739613
149742652100000,0.051957,-0.036271,9.739613
149742652101000,0.024964,-0.040352,9.739613
149742652102000,0.011595,-0.03251,9.743392
149742652103000,0.0,-0.026972,9.749189
149742652104000,0.0,-0.005798,9.749189
149742652105000,0.0,0.0,9.74541
149742652106000,0.0,0.0,9.743392
149742652107000,0.003779,0.0,9.74541
149742652108000,0.009577,0.0,9.739613
149742652109000,0.017135,0.0,9.739613
149742652110000,0.043847,0.0,9.743392
149742652111000,0.067038,-0.003778,9.749189
149742652112000,0.082153,-0.009577,9.749189
149742652113000,0.105345,-0.017118,9.749189
149742652114000,0.105345,-0.032495,9.749189
149742652115000,0.090231,-0.038307,9.749189
149742652116000,0.059481,-0.038307,9.749189
149742652117000,0.044106,-0.045864,9.745411
149742652118000,0.023194,-0.053682,9.743391
149742652119000,0.0,-0.036549,9.741633
149742652120000,0.0,-0.015401,9.737541
149742652121000,0.0,-0.005838,9.749189
149742652122000,0.0,0.0,9.749189
149742652123000,0.0,0.0,9.749189
149742652124000,0.0,0.0,9.749189
149742652125000,0.007555,0.0,9.749189
149742652126000,0.022923,0.0,9.749189
149742652127000,0.03626,0.0,9.745425
149742652128000,0.062997,-0.007557,9.739613
149742652129000,0.08997,-0.026711,9.739613
149742652130000,0.091989,-0.042086,9.739613
149742652131000,0.086191,-0.051608,9.739613
149742652132000,0.078804,-0.057461,9.739613
149742652133000,0.063258,-0.057461,9.739613
149742652134000,0.053682,-0.046126,9.739613
149742652135000,0.040327,-0.02873,9.739613
149742652136000,0.021174,-0.024952,9.739613
149742652137000,0.005798,-0.015375,9.739613
149742652138000,0.0,-0.005798,9.743391
149742652139000,0.0,0.0,9.745419
149742652140000,0.0,0.0,9.739613
149742652141000,0.0,0.0,9.739613
149742652142000,0.003779,0.0,9.739613
149742652143000,0.017134,0.0,9.739613
149742652144000,0.036287,-0.003778,9.739613
149742652145000,0.051662,-0.020912,9.739613
149742652146000,0.057461,-0.038307,9.739613
149742652147000,0.057461,-0.034529,9.739613
149742652148000,0.061239,-0.02873,9.739613
149742652149000,0.067038,-0.02873,9.739613
149742652150000,0.063259,-0.02873,9.743391
149742652151000,0.053682,-0.024952,9.741633
149742652152000,0.040345,-0.015384,9.737575
149742652153000,0.021201,-0.009577,9.745425
149742652154000,0.005798,-0.005798,9.739613
149742652155000,0.0,0.0,9.739613
149742652156000,0.0,0.0,9.739613
149742652157000,0.0,0.0,9.739613
149742652158000,0.0,-0.007558,9.743392
149742652159000,0.003778,-0.019154,9.749189
149742652160000,0.017135,-0.015375,9.74541
149742652161000,0.03629,-0.013357,9.743392
149742652162000,0.051664,-0.019154,9.73785
149742652163000,0.0688,-0.022933,9.731798
149742652164000,0.086191,-0.02873,9.74541
149742652165000,0.082421,-0.02873,9.739613
149742652166000,0.076614,-0.02873,9.739613
149742652167000,0.065278,-0.017394,9.739613
149742652168000,0.036545,0.0,9.739613
149742652169000,0.019154,0.0,9.747171
149742652170000,0.011657,0.0,9.755017
149742652171000,0.0,0.0,9.745457
149742652172000,0.0,0.0,9.743391
149742652173000,0.0,-0.003779,9.749189
149742652174000,0.0,-0.009577,9.760528
149742652175000,0.003779,-0.013356,9.766582
149742652176000,0.013355,-0.019154,9.741633
149742652177000,0.030489,-0.022932,9.733814
149742652178000,0.055423,-0.024961,9.739613
149742652179000,0.070748,-0.019154,9.739613
149742652180000,0.076614,-0.022846,9.739613
149742652181000,0.072836,-0.02873,9.739613
149742652182000,0.063258,-0.021172,9.739613
149742652183000,0.049903,-0.013356,9.739613
149742652184000,0.030749,-0.019154,9.743392
149742652185000,0.015375,-0.011597,9.752967
149742652186000,0.005798,-0.007557,9.739874
149742652187000,0.0,-0.019154,9.733555
149742652188000,0.0,-0.019154,9.757006
149742652189000,0.0,-0.015375,9.739613
149742652190000,0.003778,-0.017134,9.739613
149742652191000,0.013346,-0.021191,9.739613
149742652192000,0.022918,-0.009577,9.739613
149742652193000,0.040065,-0.013355,9.739613
149742652194000,0.061239,-0.015375,9.743391
149742652195000,0.067038,-0.017134,9.745411
149742652196000,0.067038,-0.024952,9.739613
149742652197000,0.063259,-0.019154,9.735835
149742652198000,0.057461,-0.015375,9.730036
149742652199000,0.046126,-0.005798,9.733814
149742652200000,0.024952,0.0,9.739613
149742652201000,0.015375,0.0,9.739613
149742652202000,0.005797,0.0,9.743392
149742652203000,0.0,-0.003779,9.749189
149742652204000,0.0,-0.017116,9.74542
149742652205000,0.0,-0.02873,9.739613
149742652206000,0.003778,-0.021174,9.743391
149742652207000,0.009577,-0.009577,9.749189
149742652208000,0.024696,-0.009577,9.749189
149742652209000,0.047884,-0.017135,9.749189
149742652210000,0.051662,-0.024952,9.745411
149742652211000,0.057461,-0.02671,9.739613
149742652212000,0.057461,-0.030751,9.743391
149742652213000,0.053682,-0.011597,9.749189
149742652214000,0.044106,-0.003778,9.749189
149742652215000,0.034528,-0.013356,9.749189
149742652216000,0.024951,-0.015374,9.749189
149742652217000,0.011615,-0.013346,9.749189
149742652218000,0.0,-0.022918,9.749189
149742652219000,0.0,-0.032509,9.749189
149742652220000,0.003776,-0.030755,9.749189
149742652221000,0.009577,-0.015378,9.752964
149742652222000,0.017136,-0.009577,9.754986
149742652223000,0.03251,-0.005797,9.74541
149742652224000,0.045699,0.0,9.743309
149742652225000,0.057461,0.0,9.745544
149742652226000,0.057461,0.0,9.739613
149742652227000,0.057461,-0.003724,9.735889
149742652228000,0.050075,-0.01327,9.733729
149742652229000,0.038307,-0.019154,9.739613
149742652230000,0.023229,-0.022923,9.739613
149742652231000,0.0,-0.02873,9.739613
149742652232000,0.0,-0.02873,9.743391
149742652233000,0.0,-0.024952,9.749189
149742652234000,0.0,-0.019154,9.749189
149742652235000,0.007558,-0.019154,9.741631
149742652236000,0.019154,-0.011595,9.733815
149742652237000,0.022932,-0.003778,9.743391
149742652238000,0.036287,-0.013355,9.745411
149742652239000,0.047884,-0.019154,9.750948
149742652240000,0.044106,-0.015375,9.760786
149742652241000,0.045864,-0.009577,9.745411
149742652242000,0.053682,-0.005798,9.739613
149742652243000,0.044114,0.0,9.739613
149742652244000,0.038307,0.0,9.750907
149742652245000,0.038307,0.0,9.760786
149742652246000,0.030751,-0.003778,9.741633
149742652247000,0.011597,-0.009577,9.737592
149742652248000,0.0,-0.017135,9.749189
149742652249000,0.0,-0.02873,9.749189
149742652250000,0.0,-0.02873,9.74541
149742652251000,0.0,-0.02873,9.743392
149742652252000,0.003778,-0.032509,9.749189
149742652253000,0.020912,-0.042086,9.745411
149742652254000,0.042086,-0.040327,9.739613
149742652255000,0.047884,-0.02873,9.747171
149742652256000,0.059195,-0.02873,9.754996
149742652257000,0.069084,-0.024965,9.749189
149742652258000,0.057461,-0.015374,9.74541
149742652259000,0.053682,-0.005798,9.739613
149742652260000,0.047884,0.0,9.743392
149742652261000,0.040326,0.0,9.74541
149742652262000,0.021173,0.0,9.747171
149742652263000,0.009577,0.0,9.747427
149742652264000,0.009577,0.0,9.730036
149742652265000,0.005798,-0.007558,9.741373
149742652266000,0.0,-0.019154,9.747429
149742652267000,0.0,-0.019154,9.737594
149742652268000,0.003778,-0.022932,9.741633
149742652269000,0.013346,-0.024961,9.745114
149742652270000,0.026612,-0.015424,9.753427
149742652271000,0.04203,-0.013299,9.741204
149742652272000,0.051662,-0.019154,9.75121
149742652273000,0.065018,-0.019154,9.739613
149742652274000,0.076614,-0.022932,9.739613
149742652275000,0.07289,-0.02873,9.739613
149742652276000,0.059652,-0.017652,9.746999
149742652277000,0.040326,-0.003779,9.754987
149742652278000,0.024951,-0.009577,9.74541
149742652279000,0.022933,-0.009577,9.735834
149742652280000,0.021174,-0.009577,9.737592
149742652281000,0.009577,-0.009577,9.752967
149742652282000,0.009577,-0.005807,9.751226
149742652283000,0.005811,-0.003766,9.743378
149742652284000,0.0,-0.009577,9.737854
149742652285000,0.003778,-0.009577,9.739351
149742652286000,0.009577,-0.013355,9.757008
149742652287000,0.020912,-0.022932,9.739613
149742652288000,0.042086,-0.032509,9.739613
149742652289000,0.059221,-0.034528,9.739613
149742652290000,0.080394,-0.02873,9.743392
149742652291000,0.082413,-0.021174,9.749189
149742652292000,0.080393,-0.017134,9.745411
149742652293000,0.082413,-0.024952,9.743391
149742652294000,0.072836,-0.011597,9.749189
149742652295000,0.059499,0.0,9.749189
149742652296000,0.036588,0.0,9.749189
149742652297000,0.011594,-0.00378,9.74541
149742652298000,0.0,-0.013356,9.743392
149742652299000,0.0,-0.022932,9.745411
149742652300000,0.0,-0.024952,9.743391
149742652301000,0.0,-0.02671,9.752967
149742652302000,0.003778,-0.042086,9.758766
149742652303000,0.020914,-0.047884,9.754987
149742652304000,0.053424,-0.047884,9.74541
149742652305000,0.080393,-0.047884,9.739613
149742652306000,0.08997,-0.040326,9.743392
149742652307000,0.088211,-0.02873,9.745411
149742652308000,0.076614,-0.017422,9.739613
149742652309000,0.069085,0.0,9.739613
149742652310000,0.049903,0.0,9.739613
149742652311000,0.030749,0.0,9.739613
149742652312000,0.011596,0.0,9.739613
149742652313000,0.0,0.0,9.739613
149742652314000,0.0,-0.00378,9.739613
149742652315000,0.0,-0.009577,9.739613
149742652316000,0.0,-0.024692,9.735834
149742652317000,0.0,-0.044105,9.733815
149742652318000,0.0,-0.034529,9.739613
149742652319000,0.015113,-0.02873,9.739613
149742652320000,0.045859,-0.024954,9.747165
149742652321000,0.064993,-0.015388,9.747469
149742652322000,0.084144,-0.005812,9.737565
149742652323000,0.09199,-0.003778,9.749189
149742652324000,0.086191,-0.005852,9.749189
149742652325000,0.078803,-0.003694,9.745495
149742652326000,0.059479,-0.005798,9.743392
149742652327000,0.040327,-0.007557,9.745411
149742652328000,0.017395,-0.019154,9.735835
149742652329000,0.0,-0.019154,9.733814
149742652330000,0.0,-0.015375,9.743392
149742652331000,0.0,-0.013357,9.749189
149742652332000,0.0,-0.022933,9.741631
149742652333000,0.0,-0.024952,9.733815
149742652334000,0.0,-0.019154,9.735843
149742652335000,0.0,-0.019154,9.74133
149742652336000,0.011335,-0.019154,9.758766
149742652337000,0.040067,-0.019154,9.758766
149742652338000,0.06124,-0.019154,9.754987
149742652339000,0.074594,-0.015375,9.749189
149742652340000,0.097526,-0.009577,9.749189
149742652341000,0.111143,-0.009577,9.749189
149742652342000,0.101567,-0.005798,9.749189
149742652343000,0.088211,0.0,9.749189
149742652344000,0.065278,0.0,9.74541
149742652345000,0.036546,0.0,9.739613
149742652346000,0.015375,0.0,9.739613
149742652347000,0.005807,0.0,9.739613
149742652348000,0.0,0.0,9.747142
149742652349000,0.0,0.0,9.75121
149742652350000,0.0,0.0,9.739613
149742652351000,0.003779,0.0,9.739613
149742652352000,0.009577,0.0,9.743392
149742652353000,0.013356,-0.011338,9.749189
149742652354000,0.02671,-0.036287,9.745411
149742652355000,0.045864,-0.047884,9.739613
149742652356000,0.061239,-0.051662,9.743391
149742652357000,0.070816,-0.053682,9.745411
149742652358000,0.076614,-0.047884,9.739613
149742652359000,0.076614,-0.047884,9.739613
149742652360000,0.076614,-0.044115,9.739613
149742652361000,0.061556,-0.034542,9.739613
149742652362000,0.034529,-0.024952,9.739613
149742652363000,0.021174,-0.019154,9.739613
149742652364000,0.005814,-0.011629,9.743375
149742652365000,0.0,0.0,9.745435
149742652366000,0.0,0.0,9.735833
149742652367000,0.0,0.0,9.737595
149742652368000,0.0,0.0,9.749189
149742652369000,0.003779,0.0,9.74541
149742652370000,0.020681,0.0,9.739613
149742652371000,0.045619,0.0,9.743269
149742652372000,0.061186,-0.00745,9.749189
149742652373000,0.070722,-0.015469,9.745505
149742652374000,0.076614,-0.017106,9.739613
149742652375000,0.076614,-0.02873,9.739613
149742652376000,0.069056,-0.03251,9.739613
149742652377000,0.053682,-0.038307,9.739613
149742652378000,0.036547,-0.034528,9.739613
149742652379000,0.011595,-0.02873,9.739613
149742652380000,0.0,-0.02873,9.743391
149742652381000,0.0,-0.024952,9.749189
149742652382000,0.0,-0.019154,9.749189
149742652383000,0.0,-0.011597,9.749189
149742652384000,0.007557,0.0,9.749189
149742652385000,0.019154,0.0,9.749189
149742652386000,0.030465,0.0,9.745419
149742652387000,0.055413,0.0,9.739613
149742652388000,0.070816,0.0,9.739613
149742652389000,0.076614,0.0,9.743391
149742652390000,0.076614,-0.007557,9.749189
149742652391000,0.076614,-0.026711,9.749189
149742652392000,0.065277,-0.034528,9.74541
149742652393000,0.047884,-0.02873,9.739613
149742652394000,0.044106,-0.02873,9.743391
149742652395000,0.026972,-0.032509,9.749189
149742652396000,0.005798,-0.034529,9.741633
149742652397000,0.003778,-0.021174,9.730036
149742652398000,0.005798,-0.009577,9.733815
149742652399000,0.005014,-0.00707,9.739613
149742652400000,0.017716,-0.000719,9.739613
149742652401000,0.019154,0.0,9.739613
149742652402000,0.044641,0.0,9.748108
149742652403000,0.047884,0.0,9.749189
149742652404000,0.05638,0.0,9.740694
149742652405000,0.057461,0.0,9.748126
149742652406000,0.057461,0.0,9.749189
149742652407000,0.065972,0.0,9.749189
149742652408000,0.050048,-0.025484,9.740695
149742652409000,0.047884,-0.037244,9.748125
149742652410000,0.013895,-0.046805,9.749189
149742652411000,0.001063,-0.056398,9.749189
149742652412000,0.0,-0.065957,9.740694
149742652413000,0.0,-0.067038,9.739613
149742652414000,0.0,-0.058542,9.756604
149742652415000,0.0,-0.057461,9.74174
149742652416000,0.0,-0.040469,9.739613
149742652417000,0.008513,-0.029794,9.739613
149742652418000,0.018071,-0.003247,9.748107
149742652419000,0.044633,0.0,9.740697
149742652420000,0.064871,0.0,9.739613
149742652421000,0.067038,0.0,9.739613
149742652422000,0.084018,0.0,9.748102
149742652423000,0.094705,0.0,9.749189
149742652424000,0.087273,0.0,9.749189
149742652425000,0.052139,-0.008513,9.749189
149742652426000,0.05638,-0.018073,9.740694
149742652427000,0.031925,-0.036178,9.739613
149742652428000,0.011739,-0.029812,9.739613
149742652429000,0.001064,-0.05427,9.7311
149742652430000,0.0,-0.057461,9.738532
149742652431000,0.0,-0.040434,9.739613
149742652432000,0.0,-0.029831,9.748088
149742652433000,0.0,-0.02022,9.749189
149742652434000,0.0,-0.010671,9.749189
149742652435000,0.034046,-0.001065,9.749189
149742652436000,0.055299,0.0,9.749189
149742652437000,0.074487,0.0,9.740676
149742652438000,0.093606,0.0,9.739613
149742652439000,0.104281,0.0,9.739613
149742652440000,0.096849,0.0,9.739613
149742652441000,0.078741,0.0,9.739613
149742652442000,0.06812,-0.008495,9.739613
149742652443000,0.041498,-0.026603,9.739613
149742652444000,0.004324,-0.045722,9.739613
149742652445000,0.0,-0.047884,9.739613
149742652446000,0.0,-0.064871,9.731119
149742652447000,0.0,-0.050011,9.738549
149742652448000,0.0,-0.047884,9.739613
149742652449000,0.0,-0.030857,9.748126
149742652450000,0.016992,-0.011739,9.740694
149742652451000,0.03618,-0.001064,9.748126
149742652452000,0.038307,0.0,9.749189
149742652453000,0.038307,0.0,9.749189
149742652454000,0.038307,0.0,9.740694
149742652455000,0.038307,0.0,9.739613
149742652456000,0.046803,0.0,9.739613
149742652457000,0.056397,-0.008513,9.739613
149742652458000,0.065937,-0.009577,9.739613
149742652459000,0.032995,-0.018088,9.739613
149742652460000,0.003243,-0.053137,9.739613
149742652461000,0.0,-0.057461,9.739613
149742652462000,0.0,-0.065957,9.739613
149742652463000,0.0,-0.075551,9.739613
149742652464000,0.0,-0.076614,9.739613
149742652465000,0.034053,-0.051075,9.739613
149742652466000,0.038307,-0.013901,9.739613
149742652467000,0.055334,-0.001064,9.748126
149742652468000,0.074453,0.0,9.740694
149742652469000,0.076614,0.0,9.739613
149742652470000,0.06812,0.0,9.748106
149742652471000,0.067038,0.0,9.740696
149742652472000,0.041558,0.0,9.748106
149742652473000,0.029794,0.0,9.749189
149742652474000,0.011741,-0.008495,9.749189
149742652475000,0.001064,-0.01809,9.740677
149742652476000,0.0,-0.019154,9.748108
149742652477000,0.0,-0.03618,9.749189
149742652478000,0.0,-0.046803,9.740694
149742652479000,0.0,-0.039371,9.739613
149742652480000,0.008496,-0.038307,9.739613
149742652481000,0.035117,-0.038307,9.739613
149742652482000,0.063795,-0.021315,9.739613
149742652483000,0.07555,-0.027666,9.748124
149742652484000,0.093566,-0.003303,9.732238
149742652485000,0.095768,0.0,9.747057
149742652486000,0.087272,0.0,9.749189
149742652487000,0.077678,0.0,9.740676
149742652488000,0.068119,-0.016992,9.739613
149742652489000,0.041502,-0.027666,9.748124
149742652490000,0.021316,-0.02873,9.749189
149742652491000,0.01064,-0.02873,9.740676
149742652492000,0.001081,-0.02873,9.739613
149742652493000,0.0,-0.020217,9.739613
149742652494000,0.0,-0.010658,9.739613
149742652495000,0.0,-0.009577,9.739613
149742652496000,0.0,-0.009577,9.739613
149742652497000,0.008493,-0.001083,9.756599
149742652498000,0.026563,0.0,9.74178
149742652499000,0.062784,-0.008513,9.739613
149742652500000,0.101021,-0.009577,9.748108
149742652501000,0.105345,-0.001064,9.749189
149742652502000,0.096849,-0.033983,9.749189
149742652503000,0.095768,-0.038307,9.732163
149742652504000,0.07032,-0.038307,9.730036
149742652505000,0.02448,-0.038307,9.730036
149742652506000,0.010658,-0.029811,9.730036
149742652507000,0.001064,-0.02873,9.730036
149742652508000,0.0,-0.02873,9.730036
149742652509000,0.0,-0.020217,9.738549
149742652510000,0.0,-0.002202,9.748088
149742652511000,0.0,0.0,9.749189
149742652512000,0.0,0.0,9.740694
149742652513000,0.017027,0.0,9.739613
149742652514000,0.036145,0.0,9.748108
149742652515000,0.046821,0.0,9.749189
149742652516000,0.073368,0.0,9.740695
149742652517000,0.076614,-0.008638,9.739613
149742652518000,0.110659,-0.018088,9.748123
149742652519000,0.097895,-0.027667,9.732163
149742652520000,0.061785,-0.045722,9.738532
149742652521000,0.031948,-0.064892,9.748116
149742652522000,0.003246,-0.058543,9.749189
149742652523000,-0.008493,-0.057461,9.740696
149742652524000,-0.009577,-0.057461,9.739613
149742652525000,-0.009577,-0.048948,9.748125
149742652526000,-0.009577,-0.030892,9.749189
149742652527000,-0.001064,-0.020217,9.732163
149742652528000,0.0,-0.002162,9.730036
149742652529000,0.017027,0.0,9.738549
